"transaction_id","date_id","date","account_number","account_type","credit_score","transaction_type_name","currency_code","currency_name","channel_name","city","state","postal_code","country","transaction_amount","transaction_status"
74303,387,"2021-01-21",1764838640,Investment,783,Transfer,INR,Indian Rupee,ATM,Delgadoland,Illinois,46645,Belgium,7707.79,Completed
40327,1734,"2024-09-29",1810851648,Savings,657,Payment,EUR,Euro,Telephone,Delgadoland,Illinois,46645,Belgium,9073.99,Pending
39964,521,"2021-06-04",9543734386,Savings,612,Transfer,USD,Us Dollar,Mobile App,East Charles,Vermont,20750,Cuba,1409.58,Pending
18135,1311,"2023-08-03",2171840078,Savings,836,Deposit,USD,Us Dollar,Online,Pamelaland,New York,8904,Cook Islands,6018.61,Pending
68701,1622,"2024-06-09",1594417161,Investment,415,Deposit,EUR,Euro,In-Store,Pamelaland,New York,8904,Cook Islands,331.27,Completed
64314,800,"2022-03-10",4963601096,Savings,332,Payment,INR,Indian Rupee,ATM,North Robertbury,Vermont,5886,Sao Tome and Principe,1074.4,Pending
3398,1511,"2024-02-19",8905846858,Investment,404,Withdrawal,EUR,Euro,ATM,Nicolebury,Mississippi,13554,Lebanon,1143.21,Failed
63430,1229,"2023-05-13",7454293392,Investment,628,Withdrawal,USD,Us Dollar,ATM,South Davidville,North Carolina,29814,Togo,9376.0,Failed
20471,1025,"2022-10-21",1133303244,Investment,729,Payment,USD,Us Dollar,Telephone,Danielhaven,New Jersey,83735,Sweden,8545.22,Completed
52244,191,"2020-07-09",9846911760,Investment,728,Withdrawal,USD,Us Dollar,Telephone,West Darryl,New Hampshire,88852,Colombia,4117.41,Failed
91452,607,"2021-08-29",3816279528,Investment,674,Transfer,USD,Us Dollar,Telephone,Port Frank,Missouri,29206,Mauritius,6897.54,Completed
16876,85,"2020-03-25",4095934095,Savings,315,Payment,USD,Us Dollar,In-Store,Lake Mark,Virginia,76393,Sierra Leone,5127.17,Failed
63722,1537,"2024-03-16",9317981806,Investment,618,Withdrawal,EUR,Euro,Online,East Amy,Missouri,83901,Costa Rica,8957.73,Pending
82076,997,"2022-09-23",6920920144,Checking,748,Withdrawal,INR,Indian Rupee,Online,Lake Mark,Virginia,76393,Sierra Leone,1750.49,Pending
63071,1322,"2023-08-14",7413651771,Checking,442,Deposit,USD,Us Dollar,In-Store,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,3076.73,Pending
58429,1539,"2024-03-18",2835651681,Investment,828,Withdrawal,INR,Indian Rupee,ATM,North Nicholas,Oregon,17409,Tokelau,2761.49,Failed
87721,185,"2020-07-03",9992038947,Investment,664,Deposit,INR,Indian Rupee,Online,Hernandezchester,Pennsylvania,17214,Latvia,8803.06,Failed
97988,598,"2021-08-20",8466553961,Checking,513,Transfer,USD,Us Dollar,Mobile App,East Andrewfort,California,90892,Madagascar,1299.32,Pending
72464,398,"2021-02-01",2552240900,Investment,553,Payment,EUR,Euro,In-Store,East Andrewfort,California,90892,Madagascar,606.98,Completed
19250,832,"2022-04-11",8023173848,Savings,789,Withdrawal,USD,Us Dollar,Telephone,Port Williamburgh,Kansas,40238,Korea,9670.59,Failed
81701,1692,"2024-08-18",6440589972,Investment,338,Payment,INR,Indian Rupee,In-Store,Priceland,Alaska,91354,Tuvalu,221.92,Completed
76186,1707,"2024-09-02",9343070075,Investment,339,Transfer,INR,Indian Rupee,ATM,New Austin,Alabama,39336,Cook Islands,7805.63,Completed
16130,1737,"2024-10-02",9317981806,Investment,618,Deposit,INR,Indian Rupee,ATM,Stephanieview,Oregon,76231,Guernsey,4400.62,Failed
50070,1253,"2023-06-06",3249098952,Savings,523,Transfer,INR,Indian Rupee,ATM,Port Derek,Tennessee,38085,Cayman Islands,2100.11,Completed
62386,1524,"2024-03-03",9846911760,Investment,728,Transfer,EUR,Euro,Online,North Jamesview,Nevada,72407,Mongolia,9873.97,Pending
90223,134,"2020-05-13",5341948287,Savings,705,Deposit,USD,Us Dollar,ATM,East Andrewfort,California,90892,Madagascar,8923.85,Failed
75304,803,"2022-03-13",4959466220,Investment,521,Withdrawal,EUR,Euro,Online,Isabelborough,Pennsylvania,4840,Aruba,3246.81,Completed
13726,405,"2021-02-08",8023173848,Savings,789,Transfer,EUR,Euro,ATM,Danielhaven,New Jersey,83735,Sweden,9577.6,Completed
62280,691,"2021-11-21",2342810792,Savings,816,Deposit,EUR,Euro,Telephone,Rodriguezfurt,Indiana,21311,Switzerland,1090.46,Pending
47015,828,"2022-04-07",4467657561,Checking,576,Payment,EUR,Euro,Online,South Davidville,North Carolina,29814,Togo,2251.55,Failed
61981,1379,"2023-10-10",9139215473,Savings,443,Deposit,INR,Indian Rupee,Mobile App,West Darryl,New Hampshire,88852,Colombia,9742.35,Pending
96674,1528,"2024-03-07",6051679619,Checking,539,Withdrawal,EUR,Euro,In-Store,West Elizabethfurt,New York,54303,Cambodia,8394.89,Pending
75612,368,"2021-01-02",3297859812,Checking,628,Payment,INR,Indian Rupee,Telephone,West Darryl,New Hampshire,88852,Colombia,4475.54,Completed
80379,1157,"2023-03-02",4467657561,Checking,576,Withdrawal,INR,Indian Rupee,Telephone,New Austin,Alabama,39336,Cook Islands,8421.4,Failed
89571,787,"2022-02-25",8713903249,Investment,540,Withdrawal,USD,Us Dollar,Online,East Maria,West Virginia,91032,Iraq,5478.32,Failed
59349,1653,"2024-07-10",6656233056,Investment,418,Payment,USD,Us Dollar,Telephone,Port Derek,Tennessee,38085,Cayman Islands,3993.41,Pending
51762,1741,"2024-10-06",9559156298,Investment,490,Transfer,INR,Indian Rupee,Mobile App,Pamelaland,New York,8904,Cook Islands,976.39,Failed
73716,1172,"2023-03-17",3080407149,Savings,579,Transfer,INR,Indian Rupee,In-Store,Delgadoland,Illinois,46645,Belgium,3583.05,Completed
45807,1209,"2023-04-23",5866494339,Investment,422,Withdrawal,INR,Indian Rupee,Telephone,North Robertbury,Vermont,5886,Sao Tome and Principe,1321.38,Completed
82515,1084,"2022-12-19",7718346871,Checking,775,Transfer,EUR,Euro,ATM,East Alisonton,Indiana,67046,South Africa,1938.04,Pending
84064,1356,"2023-09-17",8330786189,Savings,416,Deposit,EUR,Euro,Telephone,North Nicholas,Oregon,17409,Tokelau,7665.19,Pending
82668,740,"2022-01-09",6684283366,Investment,776,Transfer,INR,Indian Rupee,Mobile App,Anthonyburgh,North Dakota,72487,Western Sahara,6176.44,Failed
41103,256,"2020-09-12",1905214712,Checking,323,Deposit,INR,Indian Rupee,In-Store,Port Misty,Delaware,32818,Belarus,9098.0,Pending
63423,1006,"2022-10-02",8330786189,Savings,416,Withdrawal,EUR,Euro,ATM,Lake Mark,Virginia,76393,Sierra Leone,8099.21,Pending
90007,1182,"2023-03-27",8512646775,Savings,664,Withdrawal,EUR,Euro,Mobile App,New Austin,Alabama,39336,Cook Islands,4538.94,Pending
4283,286,"2020-10-12",7454293392,Investment,628,Deposit,EUR,Euro,Online,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,629.72,Completed
3270,282,"2020-10-08",3399529185,Savings,804,Payment,EUR,Euro,Online,Hernandezchester,Pennsylvania,17214,Latvia,8695.74,Pending
3299,1561,"2024-04-09",2027696396,Investment,719,Withdrawal,EUR,Euro,In-Store,Danielhaven,New Jersey,83735,Sweden,2054.05,Completed
37200,48,"2020-02-17",8330786189,Savings,416,Transfer,INR,Indian Rupee,ATM,North Robertbury,Vermont,5886,Sao Tome and Principe,4702.39,Failed
20537,458,"2021-04-02",1133303244,Investment,729,Payment,USD,Us Dollar,Online,East Charles,Vermont,20750,Cuba,7064.05,Pending
33547,1043,"2022-11-08",6684283366,Investment,776,Withdrawal,INR,Indian Rupee,Mobile App,Burkestad,Kansas,53606,Korea,6419.14,Failed
83087,434,"2021-03-09",3297859812,Checking,628,Payment,USD,Us Dollar,Telephone,Port Derek,Tennessee,38085,Cayman Islands,7869.48,Completed
61310,263,"2020-09-19",1905214712,Checking,323,Transfer,USD,Us Dollar,Mobile App,West Elizabethfurt,New York,54303,Cambodia,3477.24,Failed
32361,609,"2021-08-31",7413651771,Checking,442,Deposit,USD,Us Dollar,ATM,Smithberg,North Carolina,91280,Christmas Island,9049.74,Pending
19985,1583,"2024-05-01",6556879216,Savings,462,Transfer,USD,Us Dollar,ATM,East Alisonton,Indiana,67046,South Africa,4343.35,Pending
51212,1434,"2023-12-04",3938325125,Savings,653,Transfer,EUR,Euro,Online,Port Melissa,Alabama,50584,Saudi Arabia,2029.61,Failed
48443,542,"2021-06-25",7454293392,Investment,628,Payment,INR,Indian Rupee,Online,Hernandezchester,Pennsylvania,17214,Latvia,2160.96,Pending
54400,1332,"2023-08-24",7413651771,Checking,442,Transfer,EUR,Euro,ATM,Sonyaland,New York,25204,Nigeria,6020.45,Completed
43601,1083,"2022-12-18",4051390763,Investment,310,Withdrawal,EUR,Euro,Telephone,Sarahside,Alabama,21382,Nepal,7255.04,Completed
76100,689,"2021-11-19",8905846858,Investment,404,Deposit,USD,Us Dollar,In-Store,New Austin,Alabama,39336,Cook Islands,1457.14,Pending
32491,1067,"2022-12-02",7414476694,Checking,751,Payment,EUR,Euro,ATM,South Dylanmouth,South Carolina,76424,Palau,1307.86,Completed
28604,1344,"2023-09-05",2971836125,Checking,359,Payment,EUR,Euro,Online,Smithberg,North Carolina,91280,Christmas Island,3618.0,Pending
9955,1116,"2023-01-20",5975269469,Checking,732,Withdrawal,INR,Indian Rupee,Telephone,New Chad,Utah,15268,French Polynesia,7682.86,Pending
45340,856,"2022-05-05",8902869633,Savings,721,Deposit,USD,Us Dollar,Online,Anthonyburgh,North Dakota,72487,Western Sahara,6322.99,Pending
80231,1734,"2024-09-29",9139215473,Savings,443,Transfer,EUR,Euro,Online,Lake Stacyhaven,Rhode Island,83569,Niue,3465.67,Completed
44343,964,"2022-08-21",9287849202,Investment,790,Transfer,INR,Indian Rupee,In-Store,East Juliashire,Ohio,10640,Aruba,343.66,Pending
30824,928,"2022-07-16",3816279528,Investment,674,Withdrawal,INR,Indian Rupee,Mobile App,Port Meagan,Alabama,43600,Netherlands Antilles,2438.73,Failed
98165,836,"2022-04-15",7697169500,Checking,553,Payment,INR,Indian Rupee,ATM,New Chad,Utah,15268,French Polynesia,8123.65,Failed
23083,1250,"2023-06-03",3297859812,Checking,628,Withdrawal,USD,Us Dollar,Telephone,Port Frank,Missouri,29206,Mauritius,6560.4,Pending
84429,976,"2022-09-02",7156618058,Savings,644,Transfer,INR,Indian Rupee,In-Store,New Chad,Utah,15268,French Polynesia,2774.7,Failed
54548,1558,"2024-04-06",9356198692,Savings,506,Transfer,INR,Indian Rupee,Mobile App,Stephanieview,Oregon,76231,Guernsey,5882.56,Pending
47543,666,"2021-10-27",6440589972,Investment,338,Deposit,USD,Us Dollar,ATM,North Emily,Ohio,93977,Belarus,3215.66,Pending
31244,118,"2020-04-27",7268934381,Savings,666,Deposit,EUR,Euro,In-Store,Oconnorhaven,South Dakota,63371,Nepal,4480.02,Failed
52247,876,"2022-05-25",1594417161,Investment,415,Deposit,INR,Indian Rupee,Telephone,East Joseshire,Wyoming,33767,Papua New Guinea,5364.17,Completed
27831,1593,"2024-05-11",1402844576,Savings,695,Transfer,EUR,Euro,Telephone,West Elizabethfurt,New York,54303,Cambodia,9278.7,Completed
59616,1739,"2024-10-04",7718346871,Checking,775,Deposit,EUR,Euro,Online,Priceland,Alaska,91354,Tuvalu,9972.53,Failed
61883,939,"2022-07-27",9139215473,Savings,443,Withdrawal,USD,Us Dollar,Online,Hernandezchester,Pennsylvania,17214,Latvia,7612.09,Pending
10192,578,"2021-07-31",2389511583,Savings,819,Payment,EUR,Euro,Online,Port Meagan,Alabama,43600,Netherlands Antilles,2777.97,Completed
16944,739,"2022-01-08",6065704667,Checking,350,Withdrawal,EUR,Euro,ATM,Rebeccamouth,Oklahoma,91100,Palestinian Territory,7230.14,Completed
53697,895,"2022-06-13",6440589972,Investment,338,Withdrawal,USD,Us Dollar,ATM,Port Frank,Missouri,29206,Mauritius,7139.83,Completed
7132,926,"2022-07-14",2988264762,Checking,843,Withdrawal,EUR,Euro,Telephone,New Austin,Alabama,39336,Cook Islands,7471.62,Completed
24574,454,"2021-03-29",3080407149,Savings,579,Payment,USD,Us Dollar,ATM,East Juliashire,Ohio,10640,Aruba,103.4,Completed
49913,922,"2022-07-10",3080407149,Savings,579,Withdrawal,INR,Indian Rupee,In-Store,West Darryl,New Hampshire,88852,Colombia,9878.35,Completed
82433,420,"2021-02-23",1133303244,Investment,729,Payment,USD,Us Dollar,Online,New Austin,Alabama,39336,Cook Islands,1317.55,Pending
39069,1139,"2023-02-12",8713903249,Investment,540,Payment,EUR,Euro,In-Store,Sarahside,Alabama,21382,Nepal,9406.26,Pending
69200,783,"2022-02-21",6656233056,Investment,418,Transfer,INR,Indian Rupee,Mobile App,Pamelaland,New York,8904,Cook Islands,3087.14,Pending
99099,71,"2020-03-11",6684283366,Investment,776,Transfer,USD,Us Dollar,In-Store,Wilsonport,Delaware,43624,Svalbard & Jan Mayen Islands,8783.95,Failed
73181,1360,"2023-09-21",6196253681,Savings,834,Deposit,INR,Indian Rupee,In-Store,East Juliashire,Ohio,10640,Aruba,9019.22,Completed
90315,1302,"2023-07-25",2389511583,Savings,819,Withdrawal,EUR,Euro,ATM,Port Williamburgh,Kansas,40238,Korea,7095.7,Failed
68252,632,"2021-09-23",3938325125,Savings,653,Payment,INR,Indian Rupee,Telephone,Anthonyburgh,North Dakota,72487,Western Sahara,1790.63,Pending
85201,613,"2021-09-04",7750543145,Savings,640,Withdrawal,USD,Us Dollar,In-Store,East Charles,Vermont,20750,Cuba,8752.58,Failed
43510,78,"2020-03-18",4596726978,Savings,593,Transfer,EUR,Euro,In-Store,Hernandezchester,Pennsylvania,17214,Latvia,7710.02,Failed
78807,687,"2021-11-17",8023173848,Savings,789,Transfer,EUR,Euro,Online,North Jamesview,Nevada,72407,Mongolia,1814.73,Pending
2565,389,"2021-01-23",2835651681,Investment,828,Payment,USD,Us Dollar,In-Store,Burkestad,Kansas,53606,Korea,9579.0,Pending
49722,584,"2021-08-06",1764838640,Investment,783,Payment,INR,Indian Rupee,Mobile App,North Robertbury,Vermont,5886,Sao Tome and Principe,5938.77,Completed
34506,1017,"2022-10-13",5646590499,Investment,814,Payment,EUR,Euro,Telephone,Hernandezchester,Pennsylvania,17214,Latvia,8230.51,Completed
11397,45,"2020-02-14",2552240900,Investment,553,Withdrawal,USD,Us Dollar,Online,Oconnorhaven,South Dakota,63371,Nepal,1642.27,Failed
55997,1163,"2023-03-08",5002360478,Investment,467,Transfer,USD,Us Dollar,Online,Delgadoland,Illinois,46645,Belgium,1612.24,Failed
49826,1588,"2024-05-06",3938325125,Savings,653,Withdrawal,USD,Us Dollar,ATM,Staceyborough,Iowa,41220,Saint Martin,7631.94,Completed
99640,1287,"2023-07-10",2171840078,Savings,836,Deposit,EUR,Euro,In-Store,Hernandezchester,Pennsylvania,17214,Latvia,9541.65,Completed
22510,72,"2020-03-12",5244343629,Savings,800,Transfer,USD,Us Dollar,In-Store,Staceyborough,Iowa,41220,Saint Martin,9102.91,Completed
30460,1211,"2023-04-25",4596726978,Savings,593,Payment,USD,Us Dollar,Online,West Darryl,New Hampshire,88852,Colombia,1084.8,Failed
71429,1684,"2024-08-10",3399529185,Savings,804,Payment,EUR,Euro,Telephone,East Alisonton,Indiana,67046,South Africa,4797.76,Failed
90196,1438,"2023-12-08",5975269469,Checking,732,Withdrawal,EUR,Euro,Online,Isabelborough,Pennsylvania,4840,Aruba,486.97,Completed
64454,209,"2020-07-27",6556879216,Savings,462,Deposit,INR,Indian Rupee,ATM,Isabelborough,Pennsylvania,4840,Aruba,7447.26,Failed
9804,1216,"2023-04-30",7718346871,Checking,775,Payment,EUR,Euro,Online,North Andrea,Illinois,70137,Grenada,893.4,Failed
45645,1211,"2023-04-25",8666354042,Savings,558,Payment,EUR,Euro,Mobile App,Rebeccamouth,Oklahoma,91100,Palestinian Territory,5710.53,Completed
4082,100,"2020-04-09",2743334768,Investment,398,Deposit,INR,Indian Rupee,Online,South Davidville,North Carolina,29814,Togo,7055.1,Failed
81952,154,"2020-06-02",2100030995,Investment,357,Withdrawal,INR,Indian Rupee,In-Store,Priceland,Alaska,91354,Tuvalu,870.94,Completed
77368,687,"2021-11-17",2171840078,Savings,836,Payment,EUR,Euro,Mobile App,Anthonyburgh,North Dakota,72487,Western Sahara,6849.55,Completed
31464,320,"2020-11-15",2342810792,Savings,816,Payment,EUR,Euro,In-Store,Lake Stacyhaven,Rhode Island,83569,Niue,2706.24,Pending
86313,121,"2020-04-30",2971836125,Checking,359,Payment,EUR,Euro,ATM,Hernandezchester,Pennsylvania,17214,Latvia,134.81,Failed
10380,1180,"2023-03-25",3274150100,Investment,660,Transfer,USD,Us Dollar,Online,Oconnorhaven,South Dakota,63371,Nepal,8247.44,Pending
98623,89,"2020-03-29",8713903249,Investment,540,Payment,USD,Us Dollar,Online,Port Melissa,Alabama,50584,Saudi Arabia,4757.36,Pending
6992,1097,"2023-01-01",7718346871,Checking,775,Deposit,EUR,Euro,Online,East Charles,Vermont,20750,Cuba,5827.13,Failed
95484,637,"2021-09-28",8713903249,Investment,540,Deposit,EUR,Euro,ATM,Port Frank,Missouri,29206,Mauritius,5127.25,Failed
33911,1139,"2023-02-12",6221773017,Investment,476,Payment,EUR,Euro,Telephone,Port Williamburgh,Kansas,40238,Korea,4699.36,Completed
31090,777,"2022-02-15",6196253681,Savings,834,Deposit,EUR,Euro,In-Store,East Andrewfort,California,90892,Madagascar,6406.48,Completed
64707,1242,"2023-05-26",4155141978,Investment,700,Withdrawal,INR,Indian Rupee,Mobile App,Priceland,Alaska,91354,Tuvalu,3836.54,Completed
23384,473,"2021-04-17",1810851648,Savings,657,Deposit,EUR,Euro,ATM,Cookberg,Louisiana,84988,San Marino,8130.54,Pending
48322,774,"2022-02-12",4596726978,Savings,593,Withdrawal,EUR,Euro,ATM,Sarahside,Alabama,21382,Nepal,3900.52,Completed
58309,112,"2020-04-21",1594417161,Investment,415,Withdrawal,INR,Indian Rupee,ATM,Isabelborough,Pennsylvania,4840,Aruba,472.53,Completed
65523,56,"2020-02-25",7454293392,Investment,628,Transfer,INR,Indian Rupee,Mobile App,East Maria,West Virginia,91032,Iraq,4274.85,Completed
88373,1537,"2024-03-16",8138063800,Savings,601,Transfer,USD,Us Dollar,Mobile App,Sonyaland,New York,25204,Nigeria,559.69,Pending
50602,515,"2021-05-29",5255412319,Savings,313,Payment,USD,Us Dollar,Online,Port Derek,Tennessee,38085,Cayman Islands,6070.62,Completed
87965,1343,"2023-09-04",7850976653,Investment,698,Withdrawal,INR,Indian Rupee,ATM,Howardtown,Colorado,99418,New Caledonia,1747.94,Pending
80662,711,"2021-12-11",5623049910,Checking,438,Deposit,USD,Us Dollar,Online,East Joseshire,Wyoming,33767,Papua New Guinea,3619.12,Pending
41862,666,"2021-10-27",8330786189,Savings,416,Deposit,INR,Indian Rupee,In-Store,Isabelborough,Pennsylvania,4840,Aruba,1335.18,Pending
942,557,"2021-07-10",3274150100,Investment,660,Transfer,INR,Indian Rupee,Online,Pamelaland,New York,8904,Cook Islands,9515.17,Pending
85645,125,"2020-05-04",6051679619,Checking,539,Payment,USD,Us Dollar,Telephone,Nicolebury,Mississippi,13554,Lebanon,3624.93,Failed
44439,706,"2021-12-06",9356198692,Savings,506,Withdrawal,USD,Us Dollar,In-Store,East Joseshire,Wyoming,33767,Papua New Guinea,2379.05,Failed
9182,303,"2020-10-29",1210678639,Investment,518,Transfer,USD,Us Dollar,ATM,East Alisonton,Indiana,67046,South Africa,9931.88,Failed
57026,1574,"2024-04-22",1764838640,Investment,783,Deposit,INR,Indian Rupee,Mobile App,North Andrea,Illinois,70137,Grenada,9917.97,Failed
73935,57,"2020-02-26",3249098952,Savings,523,Payment,INR,Indian Rupee,Online,Sonyaland,New York,25204,Nigeria,8553.28,Completed
91008,1532,"2024-03-11",6051679619,Checking,539,Payment,EUR,Euro,In-Store,Port Meagan,Alabama,43600,Netherlands Antilles,9308.03,Pending
91339,1425,"2023-11-25",1905214712,Checking,323,Withdrawal,EUR,Euro,ATM,Hernandezchester,Pennsylvania,17214,Latvia,7382.99,Pending
57868,1253,"2023-06-06",2743334768,Investment,398,Payment,EUR,Euro,Telephone,Stephanieview,Oregon,76231,Guernsey,7544.51,Pending
78089,1129,"2023-02-02",8905846858,Investment,404,Deposit,EUR,Euro,In-Store,East Juliashire,Ohio,10640,Aruba,4056.45,Failed
44043,352,"2020-12-17",9559156298,Investment,490,Transfer,INR,Indian Rupee,Telephone,Sonyaland,New York,25204,Nigeria,9658.65,Completed
35692,1336,"2023-08-28",7718346871,Checking,775,Withdrawal,INR,Indian Rupee,Online,Cookberg,Louisiana,84988,San Marino,1469.83,Completed
30780,349,"2020-12-14",8713903249,Investment,540,Payment,USD,Us Dollar,Online,Howardtown,Colorado,99418,New Caledonia,3308.94,Failed
84956,1177,"2023-03-22",9992038947,Investment,664,Transfer,USD,Us Dollar,Telephone,Smithberg,North Carolina,91280,Christmas Island,1838.04,Pending
7382,239,"2020-08-26",9846911760,Investment,728,Deposit,USD,Us Dollar,Mobile App,East Juliashire,Ohio,10640,Aruba,8333.79,Completed
9755,131,"2020-05-10",6196253681,Savings,834,Transfer,USD,Us Dollar,Online,Wilsonport,Delaware,43624,Svalbard & Jan Mayen Islands,7112.32,Completed
56445,1725,"2024-09-20",7718346871,Checking,775,Withdrawal,EUR,Euro,Mobile App,Pamelaland,New York,8904,Cook Islands,8762.67,Failed
83791,203,"2020-07-21",2768618389,Savings,681,Withdrawal,USD,Us Dollar,Online,West Elizabethfurt,New York,54303,Cambodia,6852.96,Failed
82661,246,"2020-09-02",2387898494,Investment,827,Withdrawal,INR,Indian Rupee,In-Store,Sonyaland,New York,25204,Nigeria,721.77,Pending
38,1540,"2024-03-19",4187234787,Savings,615,Payment,EUR,Euro,Telephone,North Jamesview,Nevada,72407,Mongolia,5527.5,Completed
94392,1167,"2023-03-12",6065704667,Checking,350,Payment,USD,Us Dollar,Online,Priceland,Alaska,91354,Tuvalu,7696.68,Pending
28081,697,"2021-11-27",4155141978,Investment,700,Deposit,USD,Us Dollar,Mobile App,North Emily,Ohio,93977,Belarus,5660.23,Completed
33012,1672,"2024-07-29",8466553961,Checking,513,Payment,EUR,Euro,Online,East Andrewfort,California,90892,Madagascar,8961.29,Completed
