"date_id","investment_id","investment_date","account_number","account_type","credit_score","investment_type_id","investment_type_name","investment_amount","investment_return"
1329,91608,"2023-08-21",8713903249,Investment,540,3,Clearinvestment,8254.93,3746.45
379,76072,"2021-01-13",8745713343,Checking,601,3,Clearinvestment,7887.81,1.53
1028,71346,"2022-10-24",5255412319,Savings,313,5,Musicinvestment,9786.37,10459.75
1104,41193,"2023-01-08",3302270666,Savings,726,4,Characterinvestment,6853.6,-4291.71
1283,57079,"2023-07-06",7493577945,Investment,678,4,Characterinvestment,8513.4,4297.95
439,25412,"2021-03-14",8512646775,Savings,664,4,Characterinvestment,5597.18,-4281.65
772,30928,"2022-02-10",1764838640,Investment,783,1,Decadeinvestment,6001.76,2715.69
1006,94526,"2022-10-02",7156618058,Savings,644,4,Characterinvestment,6152.77,-1058.52
1161,81499,"2023-03-06",6920920144,Checking,748,3,Clearinvestment,8201.67,6855.8
444,20746,"2021-03-19",4051390763,Investment,310,4,Characterinvestment,3762.51,1383.21
108,14780,"2020-04-17",5255412319,Savings,313,4,Characterinvestment,8790.06,14964.61
794,55875,"2022-03-04",8905846858,Investment,404,3,Clearinvestment,2887.69,13070.06
1771,8379,"2024-11-05",2171840078,Savings,836,5,Musicinvestment,2022.54,10453.53
1689,76736,"2024-08-15",3249098952,Savings,523,1,Decadeinvestment,8903.22,9791.76
1165,80705,"2023-03-10",5244343629,Savings,800,2,Helpinvestment,8931.21,11061.39
589,629,"2021-08-11",7718346871,Checking,775,5,Musicinvestment,5921.81,-3134.16
957,12961,"2022-08-14",4596726978,Savings,593,5,Musicinvestment,5288.73,1185.02
952,6422,"2022-08-09",7156618058,Savings,644,1,Decadeinvestment,2351.42,14119.55
609,83772,"2021-08-31",7414476694,Checking,751,3,Clearinvestment,9156.84,12188.07
1614,39955,"2024-06-01",5002360478,Investment,467,4,Characterinvestment,7569.96,-1535.93
1024,98987,"2022-10-20",2988264762,Checking,843,4,Characterinvestment,3437.37,3909.05
1184,66821,"2023-03-29",6556879216,Savings,462,4,Characterinvestment,3690.78,5877.89
512,95482,"2021-05-26",9559156298,Investment,490,5,Musicinvestment,9156.83,1995.94
300,32043,"2020-10-26",8138063800,Savings,601,4,Characterinvestment,8108.56,6108.62
701,94024,"2021-12-01",3080407149,Savings,579,1,Decadeinvestment,2215.24,-4553.87
266,86385,"2020-09-22",8185036628,Savings,709,4,Characterinvestment,1735.24,6992.91
74,76176,"2020-03-14",4963601096,Savings,332,3,Clearinvestment,3515.1,11624.29
545,70296,"2021-06-28",1810851648,Savings,657,5,Musicinvestment,9513.88,6360.22
426,13931,"2021-03-01",6051679619,Checking,539,5,Musicinvestment,6649.16,-2718.31
669,90873,"2021-10-30",5975269469,Checking,732,4,Characterinvestment,7576.91,-2554.5
542,54735,"2021-06-25",6920920144,Checking,748,1,Decadeinvestment,9367.99,9109.64
726,88925,"2021-12-26",6196253681,Savings,834,1,Decadeinvestment,7831.27,-2514.39
730,91969,"2021-12-30",3302270666,Savings,726,1,Decadeinvestment,3457.12,-2560.74
633,25051,"2021-09-24",3249098952,Savings,523,3,Clearinvestment,2360.0,96.23
1798,69392,"2024-12-02",1810851648,Savings,657,4,Characterinvestment,8859.25,-3223.41
278,84241,"2020-10-04",2100030995,Investment,357,3,Clearinvestment,7335.79,911.89
164,21954,"2020-06-12",2507273526,Savings,778,5,Musicinvestment,4864.2,3486.62
1738,45096,"2024-10-03",8745713343,Checking,601,3,Clearinvestment,7638.11,2699.03
896,31734,"2022-06-14",7718346871,Checking,775,1,Decadeinvestment,4530.59,6744.68
600,2640,"2021-08-22",1402844576,Savings,695,2,Helpinvestment,1840.58,448.76
1110,28220,"2023-01-14",9356198692,Savings,506,3,Clearinvestment,2797.43,11135.28
1603,48007,"2024-05-21",1378115510,Savings,677,1,Decadeinvestment,1574.61,5037.3
1823,54143,"2024-12-27",7156618058,Savings,644,1,Decadeinvestment,3177.04,8128.9
498,58978,"2021-05-12",2100030995,Investment,357,1,Decadeinvestment,1209.99,-4559.79
1293,48096,"2023-07-16",6920920144,Checking,748,3,Clearinvestment,8398.67,848.87
575,7678,"2021-07-28",3080407149,Savings,579,2,Helpinvestment,5363.79,557.09
1364,7790,"2023-09-25",3274150100,Investment,660,5,Musicinvestment,3657.26,13882.34
266,39642,"2020-09-22",6440589972,Investment,338,5,Musicinvestment,6995.85,4481.99
1235,27379,"2023-05-19",5244343629,Savings,800,1,Decadeinvestment,1637.83,4063.7
1436,140,"2023-12-06",4095934095,Savings,315,4,Characterinvestment,9010.93,9022.77
1589,69894,"2024-05-07",3080407149,Savings,579,1,Decadeinvestment,4277.83,6969.53
761,13466,"2022-01-30",3221389644,Savings,600,1,Decadeinvestment,8911.69,14183.48
456,9044,"2021-03-31",5159171446,Savings,508,5,Musicinvestment,6152.75,11513.47
1645,10335,"2024-07-02",9846911760,Investment,728,2,Helpinvestment,3187.66,-883.92
661,51124,"2021-10-22",2971836125,Checking,359,2,Helpinvestment,9222.07,10471.68
766,27051,"2022-02-04",7146993266,Savings,670,2,Helpinvestment,5954.39,13744.05
1431,84811,"2023-12-01",6556879216,Savings,462,3,Clearinvestment,4086.07,7301.87
419,50534,"2021-02-22",4095934095,Savings,315,1,Decadeinvestment,7848.64,6974.06
554,1203,"2021-07-07",6656233056,Investment,418,2,Helpinvestment,7282.73,2348.08
740,90924,"2022-01-09",9539212672,Checking,664,1,Decadeinvestment,5607.72,-3117.63
1195,20798,"2023-04-09",3249098952,Savings,523,2,Helpinvestment,1594.77,7834.21
112,83127,"2020-04-21",4155141978,Investment,700,5,Musicinvestment,2838.03,9156.47
1368,47846,"2023-09-29",9139215473,Savings,443,3,Clearinvestment,9236.49,13330.63
1275,88765,"2023-06-28",1764838640,Investment,783,2,Helpinvestment,5347.29,4526.2
939,46082,"2022-07-27",8466553961,Checking,513,4,Characterinvestment,9837.75,6380.04
1363,73162,"2023-09-24",6656233056,Investment,418,2,Helpinvestment,3421.56,14529.35
1519,40043,"2024-02-27",9139215473,Savings,443,1,Decadeinvestment,9049.19,-3837.9
438,5376,"2021-03-13",9287849202,Investment,790,3,Clearinvestment,2182.14,13941.37
592,96665,"2021-08-14",6920920144,Checking,748,1,Decadeinvestment,7531.09,8721.47
855,45339,"2022-05-04",5341948287,Savings,705,2,Helpinvestment,6517.83,-2348.89
1161,63936,"2023-03-06",7146993266,Savings,670,2,Helpinvestment,9990.49,997.39
28,70673,"2020-01-28",3080407149,Savings,579,5,Musicinvestment,2426.59,8088.49
1462,97562,"2024-01-01",1594417161,Investment,415,3,Clearinvestment,2269.87,10076.89
1513,3953,"2024-02-21",2768618389,Savings,681,2,Helpinvestment,8760.25,9706.6
416,65599,"2021-02-19",6065704667,Checking,350,2,Helpinvestment,8221.53,-4081.03
883,4037,"2022-06-01",3399529185,Savings,804,2,Helpinvestment,6505.64,12947.81
319,57715,"2020-11-14",9846911760,Investment,728,5,Musicinvestment,4730.63,11002.13
1406,69416,"2023-11-06",1905214712,Checking,323,3,Clearinvestment,7798.21,3478.71
1100,49624,"2023-01-04",6196253681,Savings,834,1,Decadeinvestment,2738.08,7067.56
1236,86480,"2023-05-20",2798483663,Investment,698,1,Decadeinvestment,4523.25,-3019.53
712,92610,"2021-12-12",7268934381,Savings,666,3,Clearinvestment,1242.99,4360.74
175,73574,"2020-06-23",6556879216,Savings,462,2,Helpinvestment,1940.82,10794.54
1071,86389,"2022-12-06",6196253681,Savings,834,5,Musicinvestment,3921.71,7598.33
1189,79320,"2023-04-03",8023173848,Savings,789,1,Decadeinvestment,2761.07,3461.86
307,62942,"2020-11-02",6983934777,Investment,456,5,Musicinvestment,7655.13,9421.62
940,86612,"2022-07-28",2387898494,Investment,827,2,Helpinvestment,1169.37,10641.74
406,15273,"2021-02-09",3126616099,Savings,443,1,Decadeinvestment,6763.63,9599.35
240,82175,"2020-08-27",7718346871,Checking,775,3,Clearinvestment,9635.15,1323.88
584,27537,"2021-08-06",1133303244,Investment,729,5,Musicinvestment,9959.71,4993.63
1370,53855,"2023-10-01",8466553961,Checking,513,4,Characterinvestment,3102.26,14665.84
556,97712,"2021-07-09",1210678639,Investment,518,2,Helpinvestment,1465.36,11685.18
1287,47123,"2023-07-10",6196253681,Savings,834,4,Characterinvestment,8518.65,13686.79
65,57578,"2020-03-05",8512646775,Savings,664,1,Decadeinvestment,7152.6,7213.0
422,34098,"2021-02-25",3274150100,Investment,660,1,Decadeinvestment,6885.26,9377.91
1124,63819,"2023-01-28",5002360478,Investment,467,2,Helpinvestment,3038.66,7337.14
103,30832,"2020-04-12",9641676419,Checking,792,4,Characterinvestment,1707.86,-1646.25
1130,96141,"2023-02-03",7697169500,Checking,553,2,Helpinvestment,6577.83,-4477.63
1453,36421,"2023-12-23",7740150564,Investment,586,3,Clearinvestment,3115.43,2281.83
1659,31366,"2024-07-16",1210678639,Investment,518,2,Helpinvestment,5406.21,13788.07
1246,82714,"2023-05-30",6684283366,Investment,776,5,Musicinvestment,5865.77,2754.64
1642,17614,"2024-06-29",7413651771,Checking,442,3,Clearinvestment,5136.92,-2998.64
402,37462,"2021-02-05",4155141978,Investment,700,5,Musicinvestment,2078.5,11810.59
1529,87690,"2024-03-08",2335408268,Checking,561,4,Characterinvestment,3199.85,14502.37
852,71032,"2022-05-01",6983934777,Investment,456,5,Musicinvestment,1044.09,9985.15
1000,29239,"2022-09-26",5646590499,Investment,814,3,Clearinvestment,9903.92,12751.23
473,75981,"2021-04-17",6656233056,Investment,418,1,Decadeinvestment,4840.65,10721.4
686,34684,"2021-11-16",5646590499,Investment,814,2,Helpinvestment,8874.08,6678.59
1651,11422,"2024-07-08",9559156298,Investment,490,4,Characterinvestment,4768.69,1347.38
1339,45134,"2023-08-31",5646590499,Investment,814,2,Helpinvestment,2819.53,13550.15
1822,26883,"2024-12-26",5975269469,Checking,732,3,Clearinvestment,3012.92,-2906.95
310,80636,"2020-11-05",9559156298,Investment,490,5,Musicinvestment,8892.41,5844.13
1268,39557,"2023-06-21",1905214712,Checking,323,5,Musicinvestment,3454.68,12871.48
248,39595,"2020-09-04",6983934777,Investment,456,5,Musicinvestment,8356.77,13081.93
1418,98967,"2023-11-18",9287849202,Investment,790,3,Clearinvestment,9798.44,12218.79
1410,59748,"2023-11-10",6920920144,Checking,748,1,Decadeinvestment,3477.63,11967.43
1148,8016,"2023-02-21",2171840078,Savings,836,2,Helpinvestment,4601.19,12444.25
61,14240,"2020-03-01",6983934777,Investment,456,2,Helpinvestment,9711.13,-1479.11
886,81192,"2022-06-04",2798483663,Investment,698,5,Musicinvestment,3306.57,10090.54
1652,97731,"2024-07-09",9139215473,Savings,443,4,Characterinvestment,6275.14,4093.72
689,50813,"2021-11-19",7414476694,Checking,751,1,Decadeinvestment,8933.24,-3080.12
848,2206,"2022-04-27",1905214712,Checking,323,1,Decadeinvestment,9722.69,1188.32
943,70626,"2022-07-31",9343070075,Investment,339,3,Clearinvestment,2244.15,3388.87
74,42120,"2020-03-14",2768618389,Savings,681,2,Helpinvestment,4578.03,3899.56
1451,71195,"2023-12-21",8023173848,Savings,789,2,Helpinvestment,7366.98,-2687.4
551,72167,"2021-07-04",1210678639,Investment,518,4,Characterinvestment,6730.43,4033.98
180,30747,"2020-06-28",2971836125,Checking,359,3,Clearinvestment,1197.18,12944.26
947,898,"2022-08-04",9367791903,Investment,461,4,Characterinvestment,3923.21,3892.43
429,92802,"2021-03-04",6221773017,Investment,476,1,Decadeinvestment,9966.08,13238.13
594,5183,"2021-08-16",5975269469,Checking,732,1,Decadeinvestment,2441.3,12696.46
1275,52779,"2023-06-28",5646590499,Investment,814,2,Helpinvestment,2717.24,14975.7
297,2965,"2020-10-23",6051679619,Checking,539,1,Decadeinvestment,2677.09,12583.87
212,46842,"2020-07-30",4155141978,Investment,700,3,Clearinvestment,6820.07,12690.23
1019,16258,"2022-10-15",1075123078,Savings,411,2,Helpinvestment,8349.81,14922.47
874,47644,"2022-05-23",1810851648,Savings,657,3,Clearinvestment,8993.94,-4537.87
367,39101,"2021-01-01",7454293392,Investment,628,3,Clearinvestment,8573.93,-389.54
1594,37187,"2024-05-12",3302270666,Savings,726,1,Decadeinvestment,6332.91,2912.71
1124,98606,"2023-01-28",3080407149,Savings,579,5,Musicinvestment,8126.3,10087.37
1236,701,"2023-05-20",5002360478,Investment,467,4,Characterinvestment,7277.54,-3509.36
693,46812,"2021-11-23",6920920144,Checking,748,1,Decadeinvestment,1955.4,-797.14
488,95881,"2021-05-02",8745713343,Checking,601,2,Helpinvestment,7735.85,3095.66
490,36632,"2021-05-04",1378115510,Savings,677,4,Characterinvestment,6016.47,11653.23
725,49584,"2021-12-25",8713903249,Investment,540,5,Musicinvestment,6832.82,14801.86
89,74674,"2020-03-29",1905214712,Checking,323,5,Musicinvestment,9030.66,-923.6
1018,1501,"2022-10-14",5341948287,Savings,705,3,Clearinvestment,5502.55,5779.5
420,49416,"2021-02-23",5341948287,Savings,705,5,Musicinvestment,6686.34,-2267.13
1681,2721,"2024-08-07",8713903249,Investment,540,1,Decadeinvestment,8801.83,-4571.38
175,29262,"2020-06-23",3816279528,Investment,674,2,Helpinvestment,1649.68,10231.51
1779,46348,"2024-11-13",4467657561,Checking,576,4,Characterinvestment,3957.99,6777.16
1285,30468,"2023-07-08",9356198692,Savings,506,1,Decadeinvestment,8256.27,-4560.47
29,12894,"2020-01-29",1378115510,Savings,677,4,Characterinvestment,8431.48,10310.73
724,88871,"2021-12-24",7697169500,Checking,553,1,Decadeinvestment,7959.93,630.5
22,11209,"2020-01-22",7413651771,Checking,442,5,Musicinvestment,3338.12,5773.27
544,27288,"2021-06-27",2988264762,Checking,843,1,Decadeinvestment,8933.72,1408.77
1186,63167,"2023-03-31",2387898494,Investment,827,5,Musicinvestment,5824.78,12393.27
780,21992,"2022-02-18",8735587101,Checking,836,3,Clearinvestment,7124.64,3310.37
681,55937,"2021-11-11",5159171446,Savings,508,4,Characterinvestment,3549.15,3673.26
424,4276,"2021-02-27",2552240900,Investment,553,2,Helpinvestment,7977.89,-1037.18
80,28625,"2020-03-20",2829800635,Investment,521,4,Characterinvestment,4822.84,7313.01
1151,9606,"2023-02-24",7156618058,Savings,644,2,Helpinvestment,7058.13,6529.64
691,4290,"2021-11-21",2027696396,Investment,719,2,Helpinvestment,9881.1,5321.15
123,43918,"2020-05-02",1133303244,Investment,729,2,Helpinvestment,8651.36,3206.15
93,34082,"2020-04-02",2171840078,Savings,836,2,Helpinvestment,3357.58,4319.82
994,133,"2022-09-20",1905214712,Checking,323,4,Characterinvestment,3081.99,4761.63
608,96843,"2021-08-30",7493577945,Investment,678,4,Characterinvestment,8808.83,2580.19
729,55667,"2021-12-29",8185036628,Savings,709,1,Decadeinvestment,2175.1,8786.85
1589,15008,"2024-05-07",5988217223,Checking,760,3,Clearinvestment,9328.5,12789.07
1774,70972,"2024-11-08",7454293392,Investment,628,1,Decadeinvestment,5594.21,13376.31
249,4821,"2020-09-05",9287849202,Investment,790,4,Characterinvestment,1379.25,-3461.98
665,76506,"2021-10-26",5866494339,Investment,422,1,Decadeinvestment,8386.55,9806.85
1022,83070,"2022-10-18",5002360478,Investment,467,3,Clearinvestment,2496.86,13307.85
54,60380,"2020-02-23",2971836125,Checking,359,1,Decadeinvestment,8661.81,1520.3
888,40612,"2022-06-06",9356198692,Savings,506,3,Clearinvestment,4917.17,5887.35
218,26212,"2020-08-05",6440589972,Investment,338,4,Characterinvestment,2299.47,8984.36
1400,97363,"2023-10-31",7156618058,Savings,644,4,Characterinvestment,1081.41,8536.67
1013,50412,"2022-10-09",9992038947,Investment,664,5,Musicinvestment,4526.63,-4404.33
1796,5487,"2024-11-30",3302270666,Savings,726,3,Clearinvestment,4293.5,6581.81
1660,23173,"2024-07-17",6556879216,Savings,462,4,Characterinvestment,7271.9,5998.19
401,60508,"2021-02-04",9356198692,Savings,506,2,Helpinvestment,8273.68,2458.45
1076,37495,"2022-12-11",8512646775,Savings,664,1,Decadeinvestment,2681.77,2837.5
1540,32109,"2024-03-19",2387898494,Investment,827,1,Decadeinvestment,7676.17,6302.46
428,12865,"2021-03-03",5341948287,Savings,705,2,Helpinvestment,4359.81,-2140.64
1495,19201,"2024-02-03",5002360478,Investment,467,2,Helpinvestment,7989.57,-3651.66
39,7335,"2020-02-08",9356198692,Savings,506,1,Decadeinvestment,2525.44,9968.41
1824,84271,"2024-12-28",6920920144,Checking,748,5,Musicinvestment,2489.19,1561.51
331,84962,"2020-11-26",4051390763,Investment,310,1,Decadeinvestment,8810.73,8302.3
743,72627,"2022-01-12",4596726978,Savings,593,4,Characterinvestment,3533.55,-3070.28
1514,78255,"2024-02-22",6196253681,Savings,834,5,Musicinvestment,4396.08,6207.19
1211,48906,"2023-04-25",2171840078,Savings,836,1,Decadeinvestment,5035.08,5761.01
696,78078,"2021-11-26",4467657561,Checking,576,5,Musicinvestment,9765.83,983.81
1284,52451,"2023-07-07",3297859812,Checking,628,2,Helpinvestment,4690.18,-4892.19
160,27173,"2020-06-08",2768618389,Savings,681,2,Helpinvestment,5450.92,10265.86
470,24497,"2021-04-14",1378115510,Savings,677,2,Helpinvestment,9400.0,10978.67
392,39945,"2021-01-26",4959466220,Investment,521,5,Musicinvestment,8354.65,-4324.08
422,8487,"2021-02-25",2027696396,Investment,719,2,Helpinvestment,2373.85,1417.41
578,63383,"2021-07-31",5975269469,Checking,732,1,Decadeinvestment,3113.63,14069.03
971,92346,"2022-08-28",3221389644,Savings,600,1,Decadeinvestment,4035.6,4863.71
471,99704,"2021-04-15",9539212672,Checking,664,1,Decadeinvestment,9055.34,14266.19
1769,92558,"2024-11-03",9139215473,Savings,443,2,Helpinvestment,4666.02,3801.86
1233,19069,"2023-05-17",5255412319,Savings,313,1,Decadeinvestment,2092.05,2028.19
1388,41293,"2023-10-19",4155141978,Investment,700,4,Characterinvestment,8932.21,-3033.96
1289,56520,"2023-07-12",6221773017,Investment,476,4,Characterinvestment,4395.17,8985.21
1594,62932,"2024-05-12",2335408268,Checking,561,5,Musicinvestment,5112.53,8002.43
193,68714,"2020-07-11",3249098952,Savings,523,3,Clearinvestment,6749.7,-3612.3
1115,32665,"2023-01-19",5255412319,Savings,313,4,Characterinvestment,2966.2,4746.65
977,97047,"2022-09-03",9992038947,Investment,664,4,Characterinvestment,8211.88,-4385.28
958,76143,"2022-08-15",3126616099,Savings,443,5,Musicinvestment,7506.12,3764.64
12,47757,"2020-01-12",7493577945,Investment,678,5,Musicinvestment,2907.3,9682.06
832,18628,"2022-04-11",7697169500,Checking,553,3,Clearinvestment,5127.06,-1360.81
1467,74148,"2024-01-06",3221389644,Savings,600,4,Characterinvestment,9952.04,-349.66
1013,77924,"2022-10-09",1810851648,Savings,657,3,Clearinvestment,9969.87,6970.17
1577,24757,"2024-04-25",3126616099,Savings,443,5,Musicinvestment,6620.79,14520.88
926,74010,"2022-07-14",1810851648,Savings,657,3,Clearinvestment,5092.46,4722.41
636,55001,"2021-09-27",7146993266,Savings,670,1,Decadeinvestment,3974.21,6984.12
960,14210,"2022-08-17",8713903249,Investment,540,5,Musicinvestment,1487.8,2221.3
819,71520,"2022-03-29",2342810792,Savings,816,3,Clearinvestment,5298.73,14744.77
1641,77899,"2024-06-28",8666354042,Savings,558,4,Characterinvestment,7850.05,1080.71
213,24588,"2020-07-31",2171840078,Savings,836,5,Musicinvestment,6986.35,4412.69
970,13456,"2022-08-27",7146993266,Savings,670,3,Clearinvestment,2699.12,14636.54
91,71378,"2020-03-31",9543734386,Savings,612,4,Characterinvestment,9370.09,5524.07
528,78115,"2021-06-11",4963601096,Savings,332,4,Characterinvestment,2647.37,2545.82
592,73860,"2021-08-14",9139215473,Savings,443,4,Characterinvestment,3348.9,5287.63
72,83292,"2020-03-12",2743334768,Investment,398,2,Helpinvestment,7137.93,-4360.48
170,22185,"2020-06-18",1075123078,Savings,411,2,Helpinvestment,1153.09,10813.78
1515,73537,"2024-02-23",2552240900,Investment,553,1,Decadeinvestment,7452.48,8378.6
1069,91858,"2022-12-04",2387898494,Investment,827,2,Helpinvestment,4549.05,-3712.91
605,10650,"2021-08-27",2389511583,Savings,819,5,Musicinvestment,5673.07,2394.85
1491,76673,"2024-01-30",8735587101,Checking,836,2,Helpinvestment,5092.21,11793.55
808,92167,"2022-03-18",7850976653,Investment,698,5,Musicinvestment,4297.61,8457.79
1744,26187,"2024-10-09",7493577945,Investment,678,2,Helpinvestment,3898.22,-3529.26
1294,94858,"2023-07-17",3126616099,Savings,443,5,Musicinvestment,8519.98,-2830.01
1748,66469,"2024-10-13",1905214712,Checking,323,1,Decadeinvestment,6205.11,3309.9
459,67197,"2021-04-03",7493577945,Investment,678,3,Clearinvestment,1036.9,12809.61
1048,76002,"2022-11-13",8745713343,Checking,601,4,Characterinvestment,8214.04,8935.74
1656,6884,"2024-07-13",9846911760,Investment,728,5,Musicinvestment,2244.98,2170.6
1256,6757,"2023-06-09",8905846858,Investment,404,5,Musicinvestment,6030.92,2322.07
